feature1,feature2,feature3,class
0.48808,4.2508,2.6545,1
0.82964,2.8869,1.0503,1
-0.0037747,0.98613,-0.38636,1
0.2254,1.7722,2.6534,1
-2.0777,2.7014,1.0377,1
0.15669,1.8253,2.3677,1
0.5402,2.1473,1.5264,1
-0.59373,1.5446,0.94941,1
-1.8834,3.1549,2.1492,1
0.34741,1.8749,2.2648,1
0.56861,3.9683,2.3344,1
-0.64617,2.3523,2.5693,1
0.68099,1.8872,3.8391,1
-2.1112,1.4485,2.316,1
0.28454,2.2762,2.3891,1
0.78234,3.0007,1.4979,1
0.26848,2.0986,2.3958,1
-1.6274,2.5454,1.876,1
0.015195,1.3933,3.9431,1
-0.59806,3.1313,1.9936,1
0.42208,0.94062,2.5061,1
0.80629,2.6447,2.711,1
-0.12076,2.5963,2.6823,1
1.0789,0.31343,1.1869,1
0.15769,2.5216,2.2439,1
-0.73996,2.1765,0.54719,1
0.22033,1.7953,1.924,1
0.2816,-0.12809,2.569,1
1.0207,2.0297,1.8917,1
-0.72814,2.2601,1.9877,1
1.3848,-0.14976,3.4604,1
-0.040364,0.1722,1.808,1
1.1919,3.0423,0.74441,1
0.98103,0.33372,2.07,1
2.0685,1.2591,0.08842,1
-1.2056,2.0462,0.71772,1
1.0746,2.2588,3.8108,1
-0.565,3.4009,-0.59581,1
-0.25827,1.0377,1.0393,1
0.59157,2.2212,2.5721,1
0.50002,3.6133,2.4947,1
1.0315,2.9574,2.8853,1
1.1379,1.8882,2.3081,1
-0.75976,1.428,1.3919,1
0.1302,2.6695,1.3386,1
-0.24544,2.6306,1.216,1
-0.7919,1.5787,2.2813,1
1.2431,1.3201,2.4083,1
1.585,2.8867,1.6084,1
0.57764,2.1658,2.1449,1
-0.00060192,2.3028,1.4265,1
1.1261,1.4831,2.8574,1
-1.002,2.3487,2.8124,1
0.26927,-0.090399,1.5277,1
0.70147,2.2186,2.0873,1
0.44843,1.2963,2.322,1
-1.9565,1.1086,-0.95754,1
-1.0133,2.5535,2.1969,1
-0.93215,1.6736,0.87166,1
-0.53428,2.6249,1.931,1
0.74947,1.3817,3.1885,1
-0.86757,1.179,1.7036,1
-1.3515,1.2476,3.5024,1
-0.36709,1.892,1.7456,1
0.57513,1.7998,0.77835,1
-1.351,1.8658,0.73021,1
0.9038,1.087,2.7274,1
0.68815,2.0071,0.60694,1
-1.0209,0.88541,0.82098,1
-0.95743,2.4398,1.888,1
-1.9581,2.8069,2.7321,1
-0.61227,2.8315,1.8088,1
0.32395,3.0299,2.0719,1
-0.46034,3.8266,3.1851,1
0.90757,0.2325,1.7171,1
-1.3706,3.3144,2.5492,1
1.1768,1.8948,1.4178,1
0.98785,-0.32402,1.3847,1
0.78265,1.154,2.0748,1
0.78275,2.0249,0.716,1
0.90413,2.4496,3.0247,1
-0.49077,3.3927,3.6463,1
-0.51971,1.8707,0.47488,1
0.63725,3.2233,3.8176,1
0.41693,3.819,1.8157,1
0.54519,1.45,3.0988,1
0.76263,1.5752,0.63734,1
-0.073187,1.538,1.0668,1
0.17714,1.2561,0.91528,1
-0.98139,0.31798,2.5787,1
-0.1351,1.7441,1.0107,1
0.73275,1.5371,1.615,1
0.7008,0.54589,-0.33709,1
2.1745,2.3887,3.4846,1
1.1917,0.48798,-0.83748,1
1.8834,0.83199,1.8359,1
-2.1034,3.1153,3.1876,1
0.098056,1.8153,2.2196,1
1.168,3.2947,1.5308,1
-0.51942,0.83242,2.2538,1
-0.47244,2.7389,1.9727,1
-0.37334,2.3637,3.1202,1
1.4532,1.9451,0.34181,1
-0.22494,2.5078,2.5568,1
-1.2702,1.8409,0.26868,1
0.8159,1.3782,1.096,1
-1.1135,2.3397,1.0344,1
-1.7256,1.6843,1.0481,1
-1.407,3.7454,0.55308,1
-0.95502,1.3655,0.72788,1
1.5192,2.3647,2.6727,1
-0.17725,1.2578,1.2331,1
-0.39632,3.2386,1.8425,1
0.60618,2.363,0.059218,1
-0.93044,3.7012,1.9325,1
0.073794,1.8824,2.3011,1
-0.02884,2.9369,2.0888,1
0.66296,2.5501,3.3012,1
-0.74513,2.0432,3.3009,1
1.3273,0.4545,3.4258,1
1.0799,2.2595,3.7336,1
-0.221,3.1979,4.5349,1
1.2869,1.0657,2.1856,1
-0.12898,0.86556,2.5244,1
1.0589,3.1093,2.0954,1
-0.73335,1.723,3.2358,1
0.79818,0.80502,2.824,1
-0.95236,0.95517,1.3081,1
0.48028,3.2572,1.1207,1
-0.37471,1.6636,1.9982,1
0.36122,2.8573,0.51681,1
-0.8485,2.358,1.5985,1
-0.75279,1.2624,1.2089,1
1.3271,0.74411,3.0837,1
-1.3051,2.7778,2.9206,1
1.9028,2.2398,2.0215,1
-0.80947,1.7165,0.37275,1
-1.6159,1.3419,2.6769,1
0.55806,1.535,1.4506,1
0.37388,3.6186,3.1023,1
0.37387,1.6594,2.7608,1
2.4959,-0.89322,1.9163,1
0.31813,1.2963,3.123,1
1.4409,2.3765,1.9848,1
-0.22518,3.0569,0.76828,1
-0.57999,1.3271,2.2018,1
0.87012,2.6266,1.7641,1
0.24148,2.1286,2.6773,1
2.3548,1.6156,-0.67838,1
-0.01988,0.99127,3.7272,1
1.5616,1.0238,0.33724,1
-0.15844,4.0243,2.8453,1
1.16,1.7265,0.10433,1
1.4206,3.2878,3.4813,1
0.099498,2.8119,0.80803,1
1.2766,1.249,1.5755,1
1.4668,1.9915,4.0951,1
-0.32623,2.9795,2.5257,1
0.03705,2.887,2.2923,1
0.15183,1.4065,0.75757,1
-0.43914,1.9936,1.7399,1
-1.0871,2.1027,1.9595,1
1.9138,0.45042,1.9058,1
1.6998,1.2525,1.9313,1
0.071606,2.4868,1.3606,1
-0.12069,3.6951,2.3444,1
-1.0111,1.5714,2.1827,1
0.25387,3.2796,0.95139,1
1.3617,2.0932,1.906,1
-0.17851,3.6503,0.68125,1
0.42916,2.1136,1.201,1
-0.40512,1.0481,2.385,1
-0.15859,2.2419,0.036484,1
0.89089,1.5275,1.171,1
1.483,1.7761,1.9927,1
0.48323,3.188,2.5569,1
1.9482,2.5456,0.99157,1
-0.56417,1.1622,1.9316,1
-0.91965,2.5127,2.7372,1
-0.80506,1.8277,2.8009,1
0.75365,1.5634,0.85387,1
0.30591,1.462,4.4157,1
0.19679,1.018,0.27412,1
0.051083,3.463,0.50677,1
-0.22693,2.9651,2.1466,1
0.059342,1.3923,2.8692,1
-3.1476,1.8071,2.6607,1
0.6394,2.247,2.8197,1
-0.6548,2.2099,-0.25905,1
-0.4547,2.6876,2.1933,1
-0.81205,2.1855,1.2933,1
-1.5362,2.9195,1.6122,1
-1.5419,0.84419,1.3384,1
0.62901,3.1126,3.4557,1
0.22332,1.4046,1.6849,1
1.2402,3.8302,3.6311,1
2.4582,1.1117,2.0333,1
-0.87038,2.1766,1.5373,1
1.3108,2.5733,2.1714,1
1.5788,1.5599,2.1604,1
0.25189,1.5644,1.6897,1
-0.022476,0.982,2.4777,1
-0.21396,2.1275,1.466,1
-0.09268,2.1914,3.6329,1
0.43166,1.5967,0.64036,1
0.90461,3.1172,2.9171,1
-0.61923,2.4034,0.64224,1
-0.013333,-0.014848,2.1495,1
-0.088746,1.9906,1.0379,1
1.3894,2.1769,1.8694,1
-2.5717,0.58082,4.5951,1
1.714,3.6814,2.189,1
-0.82829,1.1999,1.6006,1
0.54696,0.94127,1.3867,1
-0.71568,2.1139,1.2796,1
0.27699,0.12496,3.1277,1
-0.94361,1.2867,1.9362,1
0.48723,3.6866,2.14,1
0.48676,2.0968,2.3226,1
-0.39323,0.81189,2.0679,1
0.2166,2.8173,1.0297,1
1.6761,2.3961,0.63193,1
1.8332,1.7559,3.3178,1
-1.331,1.6076,1.9028,1
-0.37359,1.6905,3.1426,1
2.1239,2.1861,0.72609,1
-1.3755,1.9725,2.1378,1
0.67066,2.1511,1.9444,1
1.2278,1.8891,1.1939,1
1.8507,2.6478,2.2061,1
-0.95323,2.0521,2.8921,1
0.46827,2.4834,2.018,1
0.20904,0.93103,2.1652,1
-1.0666,1.5382,3.1827,1
1.0227,3.7385,0.081542,1
-0.93038,1.8211,2.3024,1
-0.67472,0.67014,3.2221,1
-1.3587,2.4149,4.0846,1
-0.030276,0.40102,2.8106,1
1.2703,3.1763,2.7481,1
1.8364,2.972,2.8056,1
-1.0372,1.3951,2.8785,1
-0.54254,1.0894,2.2563,1
1.1461,2.7221,2.4088,1
0.58438,2.1127,1.6245,1
0.27112,1.3943,2.9958,1
-1.4631,1.1023,2.2069,1
-0.47158,2.1862,3.5029,1
-0.93024,2.1646,3.4319,1
1.1673,2.7927,2.9506,1
-1.9018,3.3813,1.5362,1
0.89754,2.4556,0.46132,1
1.0325,3.8266,1.0019,1
-0.54793,2.756,1.7468,1
0.55216,1.7106,1.4344,1
0.92431,1.2331,2.0032,1
-0.89865,0.56781,-0.36716,1
-0.4276,2.4036,1.4462,1
-1.6601,1.5484,1.1482,1
-1.9045,1.5853,2.4907,1
1.5442,2.5666,0.41971,1
-0.31232,2.0761,3.2049,1
1.0779,0.803,1.3365,1
-0.72077,1.3942,1.9688,1
-0.95378,1.6244,1.3072,1
-0.41669,1.1645,1.1931,1
-2.0205,1.9684,0.77552,1
0.25002,2.5291,1.3194,1
1.804,0.90658,1.4869,1
0.83535,1.1211,2.0089,1
0.30019,1.0948,3.0907,1
0.24044,1.8374,3.3014,1
-1.2795,3.0098,2.299,1
-0.55344,2.686,1.5406,1
-0.73108,2.246,2.0357,1
-1.3238,1.9485,2.9696,1
1.4989,1.855,2.1095,1
-0.23711,3.3194,2.4815,1
-1.1765,2.4598,1.211,1
-0.50844,1.967,2.2604,1
-0.83752,0.43286,4.2766,1
1.8485,0.7425,3.2701,1
-1.3804,1.8855,3.5304,1
-0.78626,1.5444,1.7414,1
-0.095007,1.5612,1.7654,1
0.043142,2.9411,1.8147,1
0.76981,3.127,1.6676,1
0.30809,2.9012,1.1826,1
-0.31568,1.7096,1.2705,1
-0.25282,2.6707,1.3547,1
-1.6434,1.6513,1.5919,1
1.1075,2.9786,1.7361,1
-1.5669,3.0822,2.2868,1
-1.1279,2.5712,3.2481,1
-0.15463,2.3583,3.268,1
1.9226,1.8234,4.2455,1
0.42406,2.708,3.2672,1
1.0041,0.59127,3.0564,1
-0.036973,2.1345,2.3142,1
1.0038,0.083869,2.6306,1
1.7421,1.2372,2.452,1
-0.63842,2.6535,2.1735,1
0.99928,1.4708,1.0634,1
1.0246,4.0204,2.0231,1
-0.16013,3.7724,2.7823,1
-0.77169,2.4631,1.2285,1
-0.43571,2.6722,2.9363,1
-0.97297,1.5561,3.1278,1
-1.8195,1.7781,0.53793,1
-1.8801,2.9428,2.1685,1
0.52036,1.0668,4.0131,1
-0.43795,2.5263,0.24306,1
0.41844,2.1617,2.9054,1
-0.47097,2.9273,1.7894,1
-1.3015,1.5308,2.6325,1
0.56063,3.1827,1.256,1
-0.066687,1.3705,2.5958,1
-0.58547,1.2551,1.4199,1
1.3346,1.4319,2.1776,1
0.49211,0.55515,2.2101,1
2.1342,1.2978,2.5824,1
0.60578,1.9702,1.6458,1
-1.6547,2.3769,1.8979,1
-0.34938,0.50713,3.485,1
-1.3299,3.5074,1.8861,1
0.95082,1.9413,-0.51452,1
-0.3129,2.8004,1.6169,1
1.5334,-0.013476,2.6891,1
-0.25445,2.9273,3.3958,1
0.063426,2.674,1.4821,1
-0.02893,2.1623,1.9947,1
-1.7424,1.9145,1.5121,1
0.014558,2.347,4.4593,1
0.24177,2.5776,3.1877,1
1.055,3.5778,2.0314,1
-0.68231,1.5907,3.0715,1
-0.62428,2.9268,1.333,1
1.2678,1.2302,2.6597,1
0.65408,1.9205,1.5559,1
1.6348,2.8361,2.2164,1
1.4031,1.4318,1.3709,1
-0.019261,3.3212,1.9655,1
-0.9066,0.1788,2.2645,1
-0.65358,2.0645,1.1403,1
0.48244,1.9818,0.50501,1
0.37609,2.9968,2.7142,1
0.37069,1.423,0.99707,1
-0.38964,0.74531,4.124,1
0.059265,1.6619,3.5101,1
0.74349,0.74315,2.8891,1
0.39014,2.3798,-0.54677,1
-0.06207,4.5217,1.6128,1
-0.24446,1.2757,0.93782,1
-0.21602,1.7946,2.7968,1
-0.38789,2.013,2.5673,1
1.5787,2.487,2.4838,1
0.30948,2.2438,1.0825,1
0.59233,1.4784,-0.91117,1
-0.79951,1.399,3.8714,1
-0.78039,1.1293,2.8482,1
-0.80223,1.5199,2.0481,1
0.79493,2.938,3.4916,1
-0.28868,1.9486,3.6174,1
-0.2386,1.0495,0.77371,1
0.29719,1.4863,3.5676,1
0.22294,4.0875,2.8774,1
-0.034792,2.4542,1.879,1
-0.54924,0.96319,0.84574,1
0.51449,0.9559,2.9568,1
-1.4862,2.3741,1.599,1
0.55076,3.1596,3.443,1
-0.86475,1.402,-0.0035089,1
0.65733,0.80437,2.4256,1
0.46208,0.39435,1.7708,1
1.685,0.27052,2.058,1
1.2933,2.1503,1.6755,1
-0.43224,1.5456,2.1408,1
0.43204,1.0046,1.6756,1
-0.47916,1.4556,1.5165,1
1.1283,0.83417,3.1254,1
-1.2299,2.8384,1.7481,1
0.66386,3.1508,2.5699,1
0.90248,3.3732,2.9196,1
-1.4083,0.035703,2.7252,1
0.58008,1.9288,1.8702,1
-0.14443,1.2408,0.096007,1
0.15263,0.97423,1.5401,1
-0.22271,0.68615,2.5457,1
1.1728,3.24,1.9839,1
-1.1901,2.5838,4.6535,1
-1.5168,2.5339,2.3959,1
-0.41261,1.4576,2.2358,1
1.524,2.2615,3.6404,1
-2.0242,2.5995,1.2179,1
0.51814,2.0867,4.6536,1
-2.165,1.8618,2.7769,1
-0.67179,2.5359,1.4844,1
0.96608,2.9082,2.4875,1
0.5709,2.7914,1.4492,1
-0.23703,2.4812,1.5296,1
0.16659,2.0807,0.26699,1
-0.47771,2.2111,2.4102,1
0.34893,1.7067,-0.19784,1
-0.5573,1.1483,0.81162,1
0.3692,1.0065,3.211,1
-1.3759,1.3081,1.476,1
0.39806,1.8753,2.9107,1
-2.1064,1.9912,0.74797,1
-0.8728,2.3401,3.0524,1
1.8879,2.3395,3.2667,1
-0.82454,1.9791,2.0209,1
-0.34082,2.4486,0.87138,1
1.0288,1.3508,1.4283,1
-0.94373,0.66215,2.142,1
1.5083,3.7926,0.083578,1
0.10341,1.1971,1.2992,1
-1.6129,1.7695,2.6516,1
0.12984,2.3814,1.9941,1
-2.2908,1.7103,2.6742,1
0.40721,1.6161,2.8725,1
0.39952,3.3932,0.88061,1
0.1036,0.16043,2.2787,1
0.63515,2.2771,3.5516,1
-0.90795,1.8357,0.1293,1
0.39674,1.2229,2.2414,1
0.83217,3.2605,3.2802,1
-0.17187,1.3803,1.1218,1
0.0097552,1.4896,2.2917,1
-0.41972,1.2458,2.4806,1
0.88098,1.5656,2.802,1
0.65365,2.2807,2.8295,1
-0.40201,2.3047,1.3905,1
-0.16753,3.5807,2.0142,1
-0.4536,3.2028,2.7218,1
0.14836,2.786,2.1948,1
-1.7981,1.828,1.4773,1
-1.2964,2.7968,1.2909,1
0.63765,2.421,1.4827,1
-0.027193,0.74023,3.4991,1
-0.18065,1.8613,2.894,1
-0.21996,2.6138,2.8413,1
0.49198,2.2801,2.0259,1
0.42431,0.10285,2.3534,1
0.25349,2.7466,1.9642,1
0.62433,1.3268,1.6773,1
-0.092872,3.4397,1.6381,1
0.32662,3.5405,3.4793,1
-1.0743,2.3206,2.7145,1
-0.83811,2.476,2.6251,1
1.2732,1.8743,0.33825,1
0.042218,2.8073,0.6491,1
-0.010442,3.1651,3.7992,1
1.4285,0.61733,3.5483,1
-0.58011,2.3872,3.0658,1
1.4976,2.3882,1.3403,1
1.3543,1.9777,2.9596,1
1.4368,1.6539,3.2601,1
1.274,0.61852,2.3479,1
2.3271,2.94,0.70538,1
1.1733,2.5201,0.96854,1
0.030227,0.90611,2.8396,1
1.382,3.262,2.2183,1
-0.50553,2.008,0.91496,1
1.0673,1.5181,2.5016,1
-0.17489,2.5206,1.2603,1
1.0843,2.834,2.1223,1
-0.82598,2.1513,2.4076,1
1.3076,1.1015,2.2029,1
0.32877,3.4332,2.5823,1
1.1738,3.1747,2.1802,1
1.4133,2.2478,1.532,1
0.15351,1.606,2.0821,1
0.045474,4.7956,2.2881,1
-0.66651,1.074,3.5986,1
0.58528,3.9308,2.3498,1
-1.8777,1.1101,2.5607,1
-0.90987,1.3839,2.4871,1
-0.18916,2.8599,1.9018,1
0.24983,3.143,2.6074,1
0.12475,3.3453,3.794,1
-0.45734,3.6323,1.4928,1
0.36216,2.2624,-0.35305,1
-0.73907,2.8527,2.322,1
0.29616,1.1149,1.7241,1
1.5771,2.3287,1.0482,1
0.24696,-0.48328,3.2479,1
-0.59088,2.1934,1.36,1
0.069026,2.571,2.6298,1
0.010058,1.8702,2.1998,1
0.098144,3.0813,1.4353,1
0.67591,1.7754,0.60696,1
-0.82721,0.75964,1.9627,1
-0.80267,0.74445,2.7279,1
-1.6175,1.465,1.9314,1
-1.125,2.1531,2.5546,1
-1.0167,1.8767,1.0558,1
0.41709,2.0027,1.6719,1
-0.2792,1.7649,1.2471,1
0.82422,-0.48407,1.0389,1
0.78153,4.9324,2.4967,1
-2.6215,1.8266,2.399,1
-0.1409,1.4883,2.5356,1
0.12443,2.1256,3.3972,1
-0.47758,2.5015,2.4661,1
0.54108,1.3526,-0.67021,1
0.28228,3.1131,2.1446,1
-1.1318,2.671,1.2097,1
-0.64795,1.9314,1.5918,1
-0.25127,2.9601,0.9289,1
-2.7287,0.96775,1.0037,1
0.11162,0.39576,3.1302,1
0.92133,2.7239,2.5238,1
-0.96513,3.6295,3.3449,1
-0.54598,2.8824,1.2168,1
-0.096043,0.79515,2.4892,1
-0.11533,3.9201,2.1102,1
-0.26414,1.2632,2.0148,1
-0.074532,2.0182,1.9434,1
1.98,-0.43071,3.0715,1
-1.7208,1.7688,2.5407,1
-0.14656,5.6776,2.5534,1
-0.22089,2.036,1.2878,1
-0.27837,-0.03582,0.83715,1
1.1342,2.1923,2.5983,1
0.66592,1.2672,1.7631,1
0.74197,3.3973,0.94154,1
1.2894,2.4267,3.9609,1
1.0694,1.9389,1.619,1
0.76923,0.99307,1.5821,1
-0.4995,2.2369,1.7588,1
0.045694,2.6762,2.3176,1
0.71905,2.4132,2.7236,1
-0.82522,2.1058,4.2651,1
-1.6747,2.3232,1.0249,1
-1.2621,1.2112,1.2175,1
1.7891,2.9632,0.83424,1
-0.39356,1.1085,2.4613,1
-1.5472,1.3459,1.1075,1
-0.54824,-0.32512,1.4496,1
-0.23209,0.67091,2.2017,1
-1.1046,3.1016,1.3311,1
-0.683,0.26995,2.4795,1
0.52884,1.5268,1.1298,1
-0.64474,3.8959,1.2556,1
-1.0557,2.8045,0.57761,1
-0.086522,2.0887,1.9176,1
0.57225,2.873,3.905,1
0.35622,2.2409,3.4773,1
-0.6299,1.0084,0.39548,1
0.18299,2.3417,1.843,1
-1.5035,2.8567,3.482,1
0.52126,2.6166,1.6335,1
0.54714,2.1684,2.8474,1
0.67521,1.7415,2.0566,1
2.8779,2.963,2.2869,1
-0.17736,3.6446,2.578,1
-0.58396,0.37681,1.9665,1
-1.3601,2.9024,2.2961,1
1.4752,1.322,0.79303,1
0.64355,2.4006,0.63152,1
1.646,1.5266,2.0077,1
1.3832,2.9381,3.3813,1
1.3256,2.7427,1.3248,1
0.5585,2.0776,2.058,1
-0.13645,1.8865,1.5401,1
-0.66522,2.049,1.3832,1
0.50014,2.5502,1.1438,1
0.74703,2.9861,1.7579,1
-0.16202,2.7511,1.1199,1
-0.21159,1.1145,3.3116,1
1.0093,1.2694,2.4187,1
-0.68743,1.1247,3.5297,1
0.11168,0.80562,0.79274,1
0.050491,2.4454,0.2101,1
0.68528,1.3184,0.99462,1
-0.70308,1.1881,4.1733,1
-1.0254,0.18695,0.90739,1
0.65426,2.1137,2.4625,1
-0.28941,1.3516,2.1893,1
0.30069,3.2803,1.7923,1
-1.1896,2.8405,2.3833,1
0.1677,1.1264,2.2454,1
-0.25044,3.3758,2.3187,1
-0.09146,0.095445,3.5122,1
-0.88595,1.7761,3.7283,1
2.2214,2.3544,2.6399,1
-1.3521,0.33739,1.8926,1
1.2644,2.5308,0.97017,1
-0.49658,2.7609,3.2843,1
1.7521,2.8441,2.6252,1
-0.45416,1.3011,2.9712,1
-0.5443,2.2177,1.8768,1
-0.55933,0.88809,1.1044,1
-0.80051,3.4174,2.2363,1
1.3411,2.3921,2.4339,1
0.19267,1.8273,2.1961,1
-0.58533,-0.95781,0.872,1
0.49219,2.0131,2.9212,1
1.4638,3.6015,3.3859,1
0.65778,3.5573,1.8871,1
1.4238,0.636,-0.24285,1
-1.1559,3.9663,1.4038,1
0.40499,2.7085,1.4561,1
-0.26587,1.5247,3.4944,1
0.28046,3.2068,1.0577,1
1.7263,2.0581,2.209,1
-0.15578,2.4172,1.233,1
-0.25117,2.9143,1.9267,1
-0.98624,2.2242,2.34,1
-0.67229,1.4062,0.16606,1
-1.9631,3.1478,2.6401,1
2.1512,1.1423,0.79244,1
1.33,-0.55174,2.2359,1
-1.5728,2.0624,1.235,1
0.1785,1.4592,0.034026,1
-0.87558,2.021,2.7731,1
1.2503,0.89538,1.4945,1
-0.61515,1.0272,1.8784,1
-0.99419,0.63008,1.6214,1
-1.1042,2.7677,1.9691,1
0.47714,1.7377,1.7979,1
1.1376,1.8135,2.0445,1
-2.1983,1.3297,2.188,1
-1.0661,0.98926,1.3409,1
-1.0546,1.33,2.6501,1
-1.6713,1.5472,2.2392,1
1.3215,0.16891,1.0932,1
0.44917,2.5083,-0.10125,1
0.28736,1.3361,0.21757,1
0.20675,-0.65406,2.0233,1
-0.90529,1.0755,2.33,1
-0.84286,2.2239,1.0632,1
-0.49098,1.0808,-0.0091688,1
-0.011585,0.57812,2.4106,1
-2.8626,3.4217,1.4909,1
0.33502,1.6604,2.8011,1
-0.97496,1.1199,3.062,1
1.1333,4.4446,1.4612,1
0.25628,1.2337,1.0251,1
2.162,3.8499,1.3461,1
1.2438,4.0861,0.79897,1
-0.5393,-0.15034,2.423,1
-1.669,0.76029,3.1718,1
0.44527,0.70613,3.1938,1
0.66486,1.0593,1.1567,1
-1.2566,1.2762,4.1195,1
-1.3776,1.4764,-0.17505,1
-0.9516,2.1371,1.283,1
-0.82283,1.3277,2.0836,1
0.72226,2.2399,1.5247,1
0.16781,1.9663,2.8168,1
-0.019769,1.5363,2.7394,1
-0.42962,1.7321,1.0258,1
-0.35249,2.5239,2.7959,1
-0.64134,3.8313,1.6854,1
0.9711,1.8655,2.2234,1
1.1336,1.5663,0.71953,1
-0.43062,0.34862,1.2993,1
-0.072352,2.7069,2.4695,1
0.31985,2.7424,4.5355,1
-1.3123,1.4935,2.5191,1
1.0217,4.5361,-0.10039,1
0.16878,3.0925,3.2111,1
1.0301,2.8115,2.6857,1
-0.45344,0.95633,2.4842,1
-0.88579,2.4814,0.89242,1
0.53234,0.63054,1.8786,1
-0.16378,1.5844,2.5002,1
-0.45605,1.275,2.4161,1
-2.0889,2.3299,1.6973,1
1.2192,1.7295,1.9608,1
0.16997,3.7263,3.1975,1
-1.0589,1.0696,2.9811,1
-1.3205,2.7913,2.1077,1
0.1148,4.0567,2.0146,1
-0.91092,1.8758,2.3477,1
-0.2756,2.1007,2.6155,1
2.0211,1.7211,1.9957,1
-0.39506,1.1077,2.3133,1
-0.92155,3.917,2.0077,1
-0.84617,2.6716,2.1175,1
-0.74711,3.2687,2.3102,1
0.17234,5.2452,2.6707,1
-1.8197,2.5097,2.8309,1
1.8437,1.4531,1.7319,1
-0.55495,3.724,1.6251,1
0.96251,1.2008,2.9501,1
1.248,3.153,4.6126,1
0.21802,2.406,2.7558,1
-0.23134,3.758,3.2758,1
0.87339,1.1537,1.0896,1
0.29065,0.43358,3.6025,1
-1.6589,1.2285,1.207,1
-1.4936,2.0405,2.0948,1
-0.72496,1.7644,1.4781,1
2.3902,2.4917,2.7669,1
-1.3364,1.8485,2.9784,1
1.844,1.5194,2.0573,1
-0.52278,1.4228,3.0875,1
0.21681,2.523,2.6277,1
-0.35022,0.74223,1.3248,1
0.038964,0.534,1.9501,1
0.48714,1.0424,0.51217,1
-0.76929,1.642,1.6474,1
1.7197,3.3576,3.7918,1
0.15933,0.85216,2.4805,1
0.61999,1.4313,1.609,1
2.9451,3.3165,1.5459,1
-1.2781,4.1855,1.1178,1
2.55,1.7867,0.87309,1
-0.6329,1.9227,1.3744,1
-0.34293,2.3349,1.9534,1
-0.2488,2.3092,2.8946,1
0.9501,2.161,1.8614,1
-1.276,1.8179,2.6509,1
1.4058,2.2322,3.0956,1
-0.016797,1.0311,1.1873,1
0.5331,2.3367,1.2077,1
-0.10196,2.3343,2.4572,1
0.25022,1.5772,2.864,1
1.0506,1.4806,0.324,1
2.3752,1.0959,1.3092,1
-1.74,1.6408,1.8013,1
2.3358,1.9507,1.7111,1
0.11064,2.6619,3.6295,1
1.62,2.9192,3.7163,1
0.98321,1.7167,2.1366,1
-2.0553,0.42703,2.5279,1
0.015559,2.5766,2.148,1
1.259,2.8706,1.2738,1
1.182,2.5166,1.6757,1
-1.1209,1.3333,1.6388,1
-1.0454,2.2784,3.1557,1
-0.49684,2.2506,1.1297,1
-0.41255,1.945,2.8804,1
0.55768,0.84641,2.6989,1
0.22987,0.87856,0.74479,1
0.40847,2.0952,2.0058,1
0.00094548,1.6405,0.65487,1
-0.68861,2.3456,2.9475,1
0.71641,1.3841,2.8169,1
-2.2729,4.0589,2.7547,1
-0.2528,1.2792,2.6383,1
-1.4747,2.474,2.2011,1
-0.001729,2.3132,2.2332,1
-0.80242,3.253,1.9708,1
0.36156,0.74934,1.0452,1
-0.81973,0.53123,1.8688,1
-0.24721,0.97812,2.6362,1
-0.19343,2.2021,1.1587,1
0.41036,2.5502,1.7981,1
-1.0787,1.2707,0.96206,1
1.1493,1.4939,2.5987,1
1.2735,2.1712,2.4928,1
-0.89732,1.7994,2.8985,1
1.07,-0.55459,4.1581,1
-1.4602,1.5097,3.4993,1
0.74254,2.189,2.732,1
1.5093,0.73141,1.6463,1
1.6023,3.277,2.1801,1
-1.6395,1.4949,-0.5832,1
-2.1155,1.2413,2.2301,1
1.8331,2.4445,1.7621,1
-0.082408,2.3299,-0.0058626,1
0.48388,2.5823,2.3069,1
-0.31662,3.0954,0.87328,1
-1.591,1.5225,2.8618,1
-1.2409,2.1262,1.7176,1
-0.29058,1.4979,0.11802,1
0.80442,2.4286,3.1595,1
0.34349,1.3913,1.5754,1
0.26084,0.89779,3.1627,1
1.1072,1.1041,2.1251,1
1.2969,1.0645,0.83155,1
-2.2699,0.49401,1.167,1
-1.5866,1.634,3.3926,1
-0.34848,2.8986,2.8708,1
0.39248,2.5777,1.1184,1
1.1126,0.62746,2.2061,1
-0.24725,0.76839,1.8467,1
0.10496,3.1711,1.3843,1
-0.6473,2.1584,2.8761,1
-0.22779,2.6802,1.9171,1
0.71992,1.9484,0.082051,1
0.38989,3.1689,2.529,1
-0.79732,2.889,1.0409,1
1.6023,2.2065,3.9472,1
-0.36854,1.0166,1.5847,1
0.3108,1.2297,2.921,1
-0.89454,3.4218,1.8427,1
-1.9991,2.1553,0.66167,1
0.71787,1.6432,2.5784,1
0.93999,2.8237,1.626,1
0.31083,0.11138,1.868,1
0.81728,1.8913,4.1297,1
1.213,2.1174,2.3995,1
-1.4709,2.1676,2.0563,1
-0.39632,2.5996,3.0498,1
1.5813,1.4002,3.6568,1
0.68164,0.16472,2.3979,1
1.4677,2.1161,3.7592,1
0.87083,1.5021,0.095884,1
-0.30905,1.568,2.7677,1
0.54327,1.3106,2.3997,1
0.1451,1.0836,2.7077,1
-0.076121,1.6035,1.322,1
-1.2834,0.092557,1.8768,1
1.231,0.70108,2.0886,1
